id,production_company
1879,Stanley Kramer Productions
26912,Hammer Film Productions
18900,Columbia Pictures Corporation|Pax Enterprises
25560,Columbia Pictures
5064,The Rank Organisation
16081,Twentieth Century Fox Film Corporation|APJAC Productions
27945,Twentieth Century Fox Film Corporation|Hombre Productions
3055,Red Lion
17887,Paramount Pictures|Hal Wallis Productions|Nancy Enterprises Inc. (I)
5767,Twentieth Century Fox Film Corporation|Stanley Donen Films
26039,Metro-Goldwyn-Mayer (MGM)|Winkler Films
27277,Universal Pictures|Batjac Productions|Marvin Schwartz Productions
2984,Universal Pictures|Chaplin Film Productions Ltd.
34038,MPI Home Video
28504,Lasky-Monka
18209,Twentieth Century Fox Film Corporation|Stanley Donen Films
135,Docurama
24816,Walt Disney Productions
32489,Universal Pictures|Ross Hunter Productions Inc.
3104,Hammer Film Productions
48784,Pensylvania Academy of Fine Arts
42694,Trimod Films
24568,The Rank Organisation|Adder
657,Eon Productions|Metro-Goldwyn-Mayer (MGM)|Danjaq
9078,Walt Disney Productions
571,Alfred J. Hitchcock Productions
4808,Universal Pictures
6166,Norddeutscher Rundfunk (NDR)
8095,Twentieth Century Fox Film Corporation|MCL Films S.A.|Walwa Films S.A.
11576,Casey Productions
936,United Artists
5925,The Mirisch Corporation
11772,Argyle Enterprises|Metro-Goldwyn-Mayer (MGM)
9960,Two Arts Ltd.
2690,The Mirisch Corporation|Phalanx Productions
751,Metro-Goldwyn-Mayer (MGM)
21143,Allied Artists Pictures|Security Pictures Ltd.
24748,Paramount Pictures
5769,Woodfall Film Productions
29056,Alta Vista Productions
15875,Paramount Pictures
25504,Leon Fromkess-Sam Firks Productions|Allied Artists Pictures
27759,Allied Artists Pictures|Samuel Bronston Productions
31655,the filmgroup
2593,Nouvelles Ã‰ditions de Films (NEF)
18331,Paramount Pictures|Jerry Lewis Enterprises
18774,Julian Wintle/Leslie Parkyn Productions
15263,United Artists|Batjac Productions
11533,Columbia Pictures Corporation|Morningside Productions
32569,Alta Vista Productions
26535,Vic Films Productions|Waterfall Prouctions
30137,Alta Vista Productions|American International Pictures (AIP)
42987,Associated British-PathÃ©|Elstree Distributors|Springbok Productions
38805,Rainbow Productions
4025,Roxbury Productions
39222,Hammer Film Productions|Universal International Pictures (UI)
27636,Titanus|Leone Film
679,Twentieth Century Fox Film Corporation|SLM Production Group|Brandywine Productions
8009,Davis-Panzer Productions|Thorn EMI Screen Entertainment
792,Orion Pictures|Hemdale Film Corporation
744,Paramount Pictures
9377,Paramount Pictures
235,Columbia Pictures
9318,Gaumont International|Gutenberghus
4978,Universal Pictures|Amblin Entertainment
9426,SLM Production Group|Brooksfilms
10068,Producers Sales Organization (PSO)|Jonesfilm|Galactic Films|Triple Ajaxxx
9994,Walt Disney Pictures|Silver Screen Partners
11483,Carthago Films S.a.r.l.|Cominco|Accent Films
9710,Golan-Globus
2605,PSO International|David Foster Productions|TriStar Pictures
793,De Laurentiis Entertainment Group (DEG)
168,Paramount Pictures
10658,Universal Pictures
6978,Twentieth Century Fox Film Corporation|TAFT Entertainment Pictures
11873,Silver Screen Partners|Touchstone Pictures
192,Zweites Deutsches Fernsehen (ZDF)|Les Films Ariane|RAI Radiotelevisione Italiana|Cristaldifilm
13597,"Lucasfilm|TriStar Pictures|Jim Henson Company, The|Henson Associates (HA)"
9874,Cannon Group|Golan-Globus|Warner Bros.
9542,Silver Screen Partners|TriStar Pictures|HBO Pictures
8856,Columbia Pictures Corporation|Delphi V Productions
10122,Walt Disney Pictures|New Star Entertainment|Producers Sales Organization (PSO)
8388,L.A. Films|Home Box Office (HBO)
2099,De Laurentiis Entertainment Group|Famous Films (II)|International Film Corporation
9671,Paramount Pictures|Rimfire Films
10015,Malpaso Productions|Jay Weston Productions
10136,Paramount Pictures
12151,Touchstone Pictures
11133,Metro-Goldwyn-Mayer (MGM)
10466,Universal Pictures|Amblin Entertainment
10776,"Geffen Company, The|Warner Bros."
29968,TriStar Pictures
11416,Goldcrest Films International|AMLF|Warner Bros.|Enigma Productions|Kingsmere Productions Ltd.
5693,Orion Pictures|De Haven Productions
10225,Paramount Pictures
11120,Warner Bros.
14510,Empire Pictures|Taryn Prov
12721,New World Pictures
12118,Warner Bros.|Police Academy Productions
3980,New Line Cinema|Smart Egg Pictures|Sho Films
11522,Paramount Pictures
14924,Zenith Entertainment|Initial Pictures|U.K. Productions Entity
15392,Columbia Pictures
40342,DACFILM Rome
5143,Orion Pictures
6106,Hemdale Film
1857,De Laurentiis Entertainment Group (DEG)|Marvel Productions|Sunbow Productions
10945,20th Century Fox|Lawrence Gordon Productions
9941,Touchstone Pictures|Silver Screen Partners II
11028,Kings Road Entertainment
9980,De Laurentiis
11257,Goldcrest Films International|National Film Finance Corporation (NFFC)|Curzon Film Distributors
12715,Cannon Group|Golan-Globus Productions
10013,American Zoetrope|TriStar Pictures
11300,Orion Pictures|Religiosa Primitiva
24913,Paramount Pictures|Hometown Films|YCTM
12662,Universal Pictures
10002,HandMade Films
1554,Island Pictures|Black Snake|Grokenberger Film Produktion
36349,New World Pictures|Sequoia Productions
10692,Maljack Productions
10017,New Century Entertainment Corporation|Alliance Entertainment|Turbo Productions
25438,De Laurentiis Entertainment Group (DEG)
16337,Cannon Films
15596,Orion Pictures|Paper Clip Productions
13818,Paramount Pictures
13698,Paramount Pictures
11038,Touchstone Pictures
33278,Warner Bros.|Pan Arts|Layton
37032,Shaw Brothers
18169,TriStar Pictures|Delphi V Productions
9873,Orion Pictures|Dodi Fayed - Jack Wiener
13925,Pixar Animation Studios
11415,New World Pictures
31909,Cannon Pictures
11938,Thorn EMI Screen Entertainment
26554,Troma Entertainment
15698,David Foster Productions|Turman-Foster Company|Metro-Goldwyn-Mayer (MGM)
30194,Gladden Entertainment
13841,TriStar Pictures
13715,Orion Pictures
18282,A&M Films
14670,PECF|Little Bear
11037,TriStar Pictures
9930,Universal Pictures|Mirage Enterprises|Northern Lights Entertainment
16113,Golan-Globus
26789,TriStar Pictures
33061,Empire Pictures|Altar Productions
20537,British Film Institute (BFI)
24086,Lorimar Motion Pictures
13853,The Guber-Peters Company|Warner Bros.|Producers Sales Organization (PSO)|Jonesfilm|The Jozak Company
15762,TriStar Pictures|Delphi V Productions
2620,Columbia Pictures|Delphi V Productions|Frostbacks
24103,Orion Pictures
1890,Paramount Pictures
13346,20th Century Fox
29355,Warner Bros.|Hawn / Sylbert Movie Company
26555,Warner Bros.
17465,United Artists|The Guber-Peters Company
27995,40 Acres & A Mule Filmworks
10857,Film Four International|British Screen Productions|TVC London|Penguin Books
70966,Mosfilm
13766,ABC Motion Pictures
47340,New South Wales Film Corp.|Springvale Productions
34223,Balcor Film Investors|Planet Productions
11454,De Laurentiis Entertainment Group (DEG)|Red Dragon Productions S.A.
21867,Paramount Pictures|Capital Equipment Leasing
11886,Walt Disney Productions
9552,Warner Bros.|Hoya Productions
253,Eon Productions|Metro-Goldwyn-Mayer (MGM)
203,Scorsese Productions
9461,Golden Harvest Company|Concord Productions Inc.|Warner Bros.|Sequoia Productions
2362,Metro-Goldwyn-Mayer (MGM)
1705,Twentieth Century Fox Film Corporation|Apjac International
931,Casey Productions|Eldorado Films
9277,Universal Pictures
10648,Warner Bros.
11901,Universal Pictures|Malpaso Productions
4909,Universal Productions France S.A.|Warwick Productions|Warwick Film Productions
40374,Malpaso Productions
838,Lucasfilm|Universal Pictures|The Coppola Company
12101,Metro-Goldwyn-Mayer (MGM)
5924,Solar Productions|Allied Artists Pictures|Corona-General
11561,Rollins-Joffe Productions
12545,Universal Pictures
9040,Paramount Pictures|De Laurentiis Entertainment Group|Artists Entertainment Complex
27331,Universal Pictures
11293,Paramount Pictures|Saticoy Productions|The Directors Company
2926,Film Trust S.A.|Alexander Salkind
1847,Lions Gate Films|E-K-Corporation
11577,Metro-Goldwyn-Mayer (MGM)
17897,Columbia Pictures
16180,Academy Pictures
14886,Columbia Pictures|Acrobat Productions|Bright-Persky Associates
15171,Paramount Pictures|Hanna-Barbera Productions|Sagittarius Productions|Paramount Animation
30708,Batjac Productions|Warner Bros.
3133,Pressman-Williams|Warner Bros.|Jill Jakes Production|Badlands Company
22021,American International Pictures (AIP)
53868,Amicus Productions|Metromedia Producers Corporation (MPC)
22307,Pressman-Williams|American International Pictures (AIP)
40682,Batjac Productions|Warner Bros.
13479,Lee Mendelson Film Productions|Bill Melendez Productions|United Feature Syndicate (UFS)
25473,Bing Crosby Productions
3117,Hammer Film Productions
8327,Producciones Zohar
26332,United Artists|Guercio-Hitzig
25680,Paramount Pictures
10236,Columbia Pictures Corporation|Tom Ward Enterprises|Rastar Productions
43003,Janus Films|SACI
32615,Tantallon
35669,Hammer Film Productions
70345,Universal Pictures|Zanuck/Brown Productions
24923,International Cine Film Corp.|V/M Productions
26015,Lorimar Productions
32080,Twentieth Century Fox Film Corporation|Philip D'Antoni Productions Inc.
31587,Warner Bros.
16307,British Lion Film Corporation
3043,Braunsberg Productions|Carlo Ponti Cinematografica
29425,Pittsburgh Films
26331,Warner Bros.
28498,Cineman Productions|Harbour Productions Limited
28110,American International Pictures (AIP)
10112,Walt Disney Productions
1685,Twentieth Century Fox Film Corporation|APJAC Productions
651,Twentieth Century Fox Film Corporation|Aspen Productions (I)|Ingo Preminger Productions
11589,Katzka-Loeb|Avala Film|Metro-Goldwyn-Mayer (MGM)
29748,Hammer Film Productions
11202,Twentieth Century Fox Film Corporation
9062,Paramount Pictures
38953,Metro-Goldwyn-Mayer
11165,Twentieth Century Fox Film Corporation
5722,Twentieth Century Fox Film Corporation
11916,Universal Pictures|Malpaso Productions|Sanen Productions
4255,Stallion Releasing Inc.
10671,Universal Pictures|Ross Hunter Productions Inc.
2998,Metro-Goldwyn-Mayer (MGM)
42594,American International Pictures (AIP)
13400,Rankin/Bass Productions
10364,Paramount|Filmways Productions
11040,Cinema Center Films|Stockbridge-Hiller Productions
14801,Universal Pictures
14384,AVCO Embassy Pictures|Katzka-Loeb
24918,Crossbow Productions|The Twelve Chairs Company
13765,Cinema Center Films|Waterbury Films
5620,FÃ©nix Cooperativa CinematogrÃ¡fica|Corona Filmproduktion|Filmar Compagnia Cinematografica
26606,Goodtimes Enterprises|Warner Bros.
26617,Raybert Productions
23506,Mayflower Pictures
9459,Wadleigh-Maurice
23330,Warner Bros.
17276,The Rank Organisation|Peter Rogers Productions
14676,Cinema Center Films
132,Maysles Films
38765,Batjac Productions|Warner Bros.
20556,Apple Corps
26593,Batjac Productions|Cinema Center Films|Malabar
59408,Maran Film|Bavaria Film|Kettledrum Productions
5185,The Mirisch Production Company|Mirisch Films|Sir Nigel Films
33157,Dino de Laurentiis Cinematografica|Mosfilm
31952,Hammer Film Productions
51992,EMI Films Ltd.
4910,Excalibur Films
27172,Warner Bros.
660,Eon Productions|Metro-Goldwyn-Mayer (MGM)
15121,Robert Wise Productions|Argyle Enterprises
907,Metro-Goldwyn-Mayer (MGM)
10338,Twentieth Century-Fox Productions
13187,Warner Bros. Home Video
4879,Tenlit Films
26811,Amicus Productions
37921,Paramount Pictures|Otto Preminger Films
10243,"Twentieth Century Fox Film Corporation|Associates & Aldrich Company, The"
14831,Subafilms
16211,Paramount Pictures|Hal Wallis Productions
15247,The Rank Organisation|Lowndes Productions Limited|Steven S.A.
315,Eve Productions Inc.
886,Solar Productions|Filmways Pictures|Metro-Goldwyn-Mayer (MGM)
3681,Famous Artists Productions
21876,P-R Productions Picture
36583,Metro-Goldwyn-Mayer (MGM)
13580,Paramount Pictures|Salem Films Limited
26573,American International Pictures (AIP)
24395,Metro-Goldwyn-Mayer (MGM)|Seven Arts Pictures
21027,Universal Pictures
16850,Columbia Pictures
24134,Vic Films Productions|Joseph Janni Production
13524,Warner Bros.|Cinerama Productions Corp.|United States Pictures
11481,Compton Films|Tekli British Productions
42745,Amicus Productions
1942,Wheel Productions
2428,George Stevens Productions
11694,Columbia Pictures Corporation|Harold Hecht Productions
36815,Twentieth Century Fox Film Corporation|Dino de Laurentiis Cinematografica|International Classics
29715,Columbia Pictures Corporation|Jerry Bresler Productions
30080,Stanley Kramer Productions
20723,Walt Disney Productions
28295,William Castle Productions
668,Eon Productions|Metro-Goldwyn-Mayer (MGM)|Danjaq
642,Twentieth Century Fox Film Corporation|Campanile Productions|Newman-Foreman Productions
624,Raybert Productions|Pando Company Inc.
3116,United Artists|Florin Productions|Jerome Hellman Productions
576,Warner Brothers/Seven Arts
11485,Palomar Pictures|American Broadcasting Company (ABC)
11463,Spitfire Productions
2370,Universal Pictures
13675,Rankin/Bass Productions
28145,American Broadcasting Company (ABC)|Palomar Pictures (I)
20391,Paramount Pictures|Malpaso Productions|Alan Jay Lerner Productions
14030,20th Century Fox
13384,Woodfall Film Productions|Kestrel Films Ltd.
18118,Columbia Pictures
15374,Cinema Center Films|Lee Mendelson Film Productions|Bill Melendez Productions|United Feature Syndicate (UFS)
29228,Walt Disney Pictures
17529,Paramount Pictures
66027,Brandywine Productions Ltd.
42329,Warner Brothers/Seven Arts
11574,Cherokee Productions|Three Pictures
15873,Wolper Pictures
19293,The Rank Organisation
45522,Filmways Pictures|Avala Film
5227,RAF Industries
55152,American International Productions
5179,Twentieth Century-Fox Productions
40430,Century 21 Television
33166,Paramount Pictures
19307,The Rank Organisation
621,Paramount Pictures|Robert Stigwood Organization (RSO)
579,Universal Pictures
923,Laurel Group|Dawn Associates
1924,Warner Bros.|Dovemead Films|Film Export A.G.
948,Compass International Pictures|Falcon International Productions
8469,Universal Pictures|Oregon Film Factory|Stage III Productions
6081,United Artists|Jewel Productions|Pimlico Films|Sellers-Edwards productions
11778,Universal Pictures|EMI Films Ltd.
2153,Twentieth Century Fox Film Corporation|EMI Films
11455,Paramount Pictures
16642,Paramount Pictures
23916,Image Ten
13333,Golden Harvest Company|Concord Productions Inc.
74849,20th Century Fox Television|Smith-Hemion Productions|Winters Hollywood Entertainment Holdings Corporation
26973,Paramount Pictures|Synthetic Fur Productions
11327,Columbia Pictures|Casablanca Filmworks
123,Fantasy Films
11935,Associated General Films|Incorporated Television Company (ITC)
15659,Paramount Pictures|Miller-Milkis Productions|Shelburne Associates
11223,Metro-Goldwyn-Mayer (MGM)
4192,EMI Films Ltd.|Mersham Productions
25338,Carolco Pictures
28932,chateau productions
17339,Columbia Pictures Corporation
9584,EMI Films Ltd.
11850,United Artists|Solofilm
24831,New World Pictures
7010,Richmond Productions
22049,New World Pictures
25239,Cinemagic Pictures
15417,Malpaso Productions|Warner Bros.
24153,Columbia Pictures|Innovisions
24961,Universal Pictures|Motown Productions
34193,Twentieth Century Fox Film Corporation|Joseph E. Levine Productions
55457,Universal Pictures
10766,Twentieth Century Fox Film Corporation|Mace Neufeld Productions
12237,F.O.D. Productions
11837,Nepenthe Productions|Watership Productions
34130,Paramount Pictures
148980,Universal TV|Glen A. Larson Productions
46878,Warner Bros.
14839,Universal Pictures|TAT Communications Company
12185,Paramount Pictures
17212,Filmways Australasian|Australian International Film Corp. (AIFC)
18387,Warner Bros.
12611,Twentieth Century Fox Film Corporation|Frank Yablans Presentations
54000,SociÃ©tÃ© FranÃ§aise de Production (SFP)
29143,Columbia Pictures Corporation
16241,Producers Circle|Incorporated Television Company
11623,Incorporated Television Company (ITC)|Coatesgold
40060,Melvin Simon Productions|Mid-America Pictures|Simon Productions|Manitou Productions Ltd.
31428,Warner Bros. Television
2182,Four Square Productions
40081,Shaw Brothers
31948,Universal Pictures|The Mirisch Corporation
